IRIS,REG,DEP,UU2010,COM,LIBCOM,TRIRIS,GRD_QUART,LIBIRIS,TYP_IRIS,MODIF_IRIS,LAB_IRIS,P10_POP0205,P10_POP0610,P10_POP1114,P10_POP1517,P10_POP1824,P10_POP2529,P10_POP30P,P10_SCOL0205,P10_SCOL0610,P10_SCOL1114,P10_SCOL1517,P10_SCOL1824,P10_SCOL2529,P10_SCOL30P,P10_NSCOL15P,P10_NSCOL15P_DIPL0,P10_NSCOL15P_CEP,P10_NSCOL15P_BEPC,P10_NSCOL15P_CAPBEP,P10_NSCOL15P_BAC,P10_NSCOL15P_BACP2,P10_NSCOL15P_SUP,P10_HNSCOL15P,P10_HNSCOL15P_DIPL0,P10_HNSCOL15P_CEP,P10_HNSCOL15P_BEPC,P10_HNSCOL15P_CAPBEP,P10_HNSCOL15P_BAC,P10_HNSCOL15P_BACP2,P10_HNSCOL15P_SUP,P10_FNSCOL15P,P10_FNSCOL15P_DIPL0,P10_FNSCOL15P_CEP,P10_FNSCOL15P_BEPC,P10_FNSCOL15P_CAPBEP,P10_FNSCOL15P_BAC,P10_FNSCOL15P_BACP2,P10_FNSCOL15P_SUP
751197317,11,75,851,75119,Paris 19e Arrondissement,752471,7511973,Villette 17,H,0,1,115,137,110,123,276,164,1300,68,134,108,120,188,16,25,1515,374,95,113,185,295,167,286,721,157,38,59,89,152,75,150,793,217,57,53,96,143,92,136
751197318,11,75,851,75119,Paris 19e Arrondissement,752491,7511973,Villette 18,A,0,3,56,90,105,93,152,55,497,45,88,105,93,80,3,8,613,273,48,25,63,112,42,50,271,128,21,11,29,51,21,9,342,145,27,14,34,61,21,40
751197388,11,75,851,75119,Paris 19e Arrondissement,752501,7511973,Bassin de la Villette,D,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751197401,11,75,851,75119,Paris 19e Arrondissement,752441,7511974,Pont de Flandre 1,H,0,2,12,12,12,21,48,42,583,12,12,12,21,28,8,4,635,160,40,227,75,31,46,56,475,127,13,218,39,26,22,31,160,33,27,9,36,5,25,25
751197402,11,75,851,75119,Paris 19e Arrondissement,752441,7511974,Pont de Flandre 2,H,0,3,210,188,149,108,322,287,1714,177,186,149,102,211,23,48,2046,297,98,118,232,392,291,618,1068,173,41,43,136,200,125,351,977,124,57,75,96,192,166,267
751197403,11,75,851,75119,Paris 19e Arrondissement,752431,7511974,Pont de Flandre 3,H,0,1,121,128,83,68,206,198,1281,101,127,80,62,141,27,31,1492,248,55,74,125,241,259,490,733,115,25,30,83,131,111,238,759,132,30,45,42,109,148,252
751197404,11,75,851,75119,Paris 19e Arrondissement,752431,7511974,Pont de Flandre 4,H,0,1,92,129,91,93,302,182,1186,77,128,91,89,222,59,39,1354,317,32,56,147,189,207,405,653,167,12,16,102,77,103,176,701,150,20,40,45,113,104,229
751197405,11,75,851,75119,Paris 19e Arrondissement,752431,7511974,Pont de Flandre 5,H,0,1,117,152,121,29,198,196,1580,78,152,121,29,98,45,48,1783,550,146,145,255,219,136,332,926,293,69,97,144,122,53,148,857,257,77,48,112,97,83,185
751197406,11,75,851,75119,Paris 19e Arrondissement,752421,7511974,Pont de Flandre 6,H,0,1,388,473,362,226,699,416,3130,251,458,356,206,381,62,81,3742,1270,215,192,455,597,415,599,1752,634,67,76,217,258,190,310,1990,636,148,116,238,339,225,289
751197407,11,75,851,75119,Paris 19e Arrondissement,752421,7511974,Pont de Flandre 7,H,0,1,160,142,118,121,286,140,1475,130,142,117,112,162,13,44,1691,652,176,82,280,228,118,155,849,336,74,44,139,118,65,72,843,316,102,38,140,110,52,84
751197408,11,75,851,75119,Paris 19e Arrondissement,752411,7511974,Pont de Flandre 8,H,0,2,139,181,137,110,283,162,1642,100,180,135,108,155,28,33,1873,535,228,142,300,241,140,287,843,261,88,53,137,99,59,146,1030,274,140,89,162,142,82,141
751197409,11,75,851,75119,Paris 19e Arrondissement,752411,7511974,Pont de Flandre 9,H,0,2,106,126,116,75,197,156,1381,79,117,107,69,104,21,36,1579,488,182,96,233,229,157,194,704,216,76,34,120,97,68,93,876,272,106,62,113,132,89,101
751197410,11,75,851,75119,Paris 19e Arrondissement,752411,7511974,Pont de Flandre 10,H,0,2,150,271,180,187,350,77,780,102,266,180,180,242,1,17,955,370,36,68,175,139,64,102,440,174,14,46,67,77,25,38,514,196,22,22,109,62,39,63
751197411,11,75,851,75119,Paris 19e Arrondissement,752441,7511974,Pont de Flandre 11,H,0,2,201,306,198,174,474,312,2402,139,290,192,170,331,58,86,2717,462,91,118,305,448,332,961,1310,254,27,38,152,186,147,506,1407,208,63,80,153,262,185,455
751197412,11,75,851,75119,Paris 19e Arrondissement,752441,7511974,Pont de Flandre 12,A,0,3,25,31,18,23,53,57,237,15,31,17,18,30,14,9,299,38,2,17,50,62,53,76,158,17,0,7,28,38,23,45,141,21,2,10,23,24,31,31
751197413,11,75,851,75119,Paris 19e Arrondissement,752411,7511974,Pont de Flandre 13,A,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751197488,11,75,851,75119,Paris 19e Arrondissement,752421,7511974,Canal St-Denis,D,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751197501,11,75,851,75119,Paris 19e Arrondissement,752631,7511975,Amerique 1,H,0,1,111,140,154,73,371,216,1501,86,140,154,73,289,29,27,1742,337,101,64,175,311,255,500,818,157,34,18,95,117,121,277,924,180,67,46,80,194,134,223
751197502,11,75,851,75119,Paris 19e Arrondissement,752631,7511975,Amerique 2,H,0,1,183,138,140,83,194,219,1874,143,138,140,70,101,25,25,2150,514,117,130,264,238,247,639,1117,321,32,42,156,113,106,347,1032,193,84,88,108,125,141,292
751197503,11,75,851,75119,Paris 19e Arrondissement,752621,7511975,Amerique 3,H,0,1,36,104,68,24,193,207,1078,27,100,68,24,150,40,35,1254,220,60,106,93,193,183,398,615,116,16,60,54,118,108,144,638,104,44,46,39,76,76,253
751197504,11,75,851,75119,Paris 19e Arrondissement,752621,7511975,Amerique 4,H,0,1,89,159,140,87,184,107,1315,68,159,139,87,115,24,49,1418,482,165,125,216,199,130,100,594,239,48,37,101,71,55,42,824,243,116,88,115,128,75,57
751197505,11,75,851,75119,Paris 19e Arrondissement,752611,7511975,Amerique 5,H,0,1,100,111,77,68,142,150,1230,61,110,76,68,90,11,27,1395,188,110,109,194,342,160,292,618,80,25,37,109,159,83,126,777,108,85,71,84,183,77,167
751197506,11,75,851,75119,Paris 19e Arrondissement,752601,7511975,Amerique 6,H,0,1,89,69,63,40,146,178,1311,54,69,63,40,103,45,25,1463,79,62,46,106,216,229,725,710,53,31,19,83,105,96,324,753,25,31,27,24,110,134,401
751197507,11,75,851,75119,Paris 19e Arrondissement,752601,7511975,Amerique 7,H,0,2,80,95,78,68,218,254,1357,74,95,78,68,129,39,52,1609,200,38,67,126,326,313,540,766,99,7,27,71,154,158,249,843,101,30,40,55,172,154,292
751197508,11,75,851,75119,Paris 19e Arrondissement,752601,7511975,Amerique 8,H,0,1,97,114,73,36,182,197,1424,60,114,73,35,136,53,35,1580,98,56,47,165,264,243,708,715,51,9,3,86,116,107,344,865,47,47,44,79,148,136,364
751197509,11,75,851,75119,Paris 19e Arrondissement,752611,7511975,Amerique 9,H,0,1,137,118,114,101,177,128,1275,89,114,110,91,112,17,10,1451,330,113,155,305,227,134,187,654,117,42,60,158,113,63,101,797,213,71,95,147,115,70,86
751197510,11,75,851,75119,Paris 19e Arrondissement,752611,7511975,Amerique 10,H,0,1,117,171,116,99,247,163,1645,78,162,114,98,157,28,35,1835,275,117,98,251,351,250,493,835,137,27,34,134,160,106,237,1000,138,90,64,118,191,144,256
751197511,11,75,851,75119,Paris 19e Arrondissement,752621,7511975,Amerique 11,H,0,1,91,104,58,40,121,240,1341,71,104,58,40,68,25,51,1558,217,103,95,208,225,235,473,715,116,47,36,88,93,86,249,843,101,56,60,120,132,149,224
751197512,11,75,851,75119,Paris 19e Arrondissement,752541,7511975,Amerique 12,H,0,1,88,145,104,93,153,71,1173,71,138,101,79,89,11,32,1279,401,184,120,225,172,100,77,564,160,90,58,101,64,50,42,715,241,94,63,124,108,50,35
751197513,11,75,851,75119,Paris 19e Arrondissement,752541,7511975,Amerique 13,H,0,1,123,110,70,52,122,116,1436,92,109,70,52,58,9,45,1562,266,131,156,229,341,189,250,665,142,32,66,104,137,76,108,897,125,99,90,125,204,113,142
751197514,11,75,851,75119,Paris 19e Arrondissement,752551,7511975,Amerique 14,H,0,1,206,226,154,127,264,267,1932,161,226,150,127,184,52,21,2206,164,49,114,131,366,335,1047,1121,80,26,50,78,178,150,560,1084,84,23,64,53,188,185,487
751197515,11,75,851,75119,Paris 19e Arrondissement,752551,7511975,Amerique 15,H,0,2,67,98,49,30,226,217,1582,49,98,49,28,148,44,32,1803,266,97,98,139,262,277,664,910,194,39,36,80,125,130,305,892,72,58,62,59,137,146,359
751197516,11,75,851,75119,Paris 19e Arrondissement,752551,7511975,Amerique 16,H,0,1,45,50,59,45,127,94,677,25,44,59,42,68,12,12,809,196,66,27,142,175,75,129,442,88,7,13,116,90,61,68,367,108,59,14,25,86,13,61
751197517,11,75,851,75119,Paris 19e Arrondissement,752531,7511975,Amerique 17,H,0,2,149,199,213,184,456,241,2071,108,199,209,182,261,36,40,2434,762,164,170,310,486,212,330,1119,307,65,79,145,233,91,199,1316,456,99,91,165,253,121,131
751197518,11,75,851,75119,Paris 19e Arrondissement,752541,7511975,Amerique 18,H,0,1,117,262,208,114,243,172,1997,80,243,204,113,108,18,55,2232,785,241,112,393,297,157,246,938,331,90,37,153,124,70,133,1294,454,151,75,240,174,87,113
751197519,11,75,851,75119,Paris 19e Arrondissement,752541,7511975,Amerique 19,H,0,2,92,87,86,66,253,215,898,55,87,86,66,237,122,74,933,310,33,103,91,215,51,131,382,154,0,55,43,54,12,64,551,155,33,48,49,161,39,67
751197520,11,75,851,75119,Paris 19e Arrondissement,752531,7511975,Amerique 20,H,0,1,196,200,118,108,177,190,1822,134,200,118,108,123,13,30,2025,469,167,121,227,339,239,462,961,229,71,51,134,146,76,254,1064,240,96,70,93,194,163,208
751197521,11,75,851,75119,Paris 19e Arrondissement,752531,7511975,Amerique 21,H,0,1,125,118,88,90,344,367,1595,95,103,83,86,197,75,31,2007,289,80,129,280,329,234,665,1037,178,42,75,148,161,112,321,970,111,39,53,132,168,122,345
751197522,11,75,851,75119,Paris 19e Arrondissement,752521,7511975,Amerique 22,H,0,2,148,227,205,103,415,387,1911,107,216,202,103,293,24,66,2330,324,110,134,288,414,306,754,1141,174,42,56,159,175,142,394,1189,151,68,79,129,239,163,361
751197523,11,75,851,75119,Paris 19e Arrondissement,752521,7511975,Amerique 23,H,0,2,116,152,156,74,158,95,1066,75,152,156,74,109,8,27,1175,156,46,66,131,196,163,416,575,82,34,30,78,97,61,193,600,75,12,36,53,99,102,222
751197524,11,75,851,75119,Paris 19e Arrondissement,752521,7511975,Amerique 24,H,0,1,65,98,57,43,170,186,1276,49,98,43,43,99,28,27,1477,296,45,58,141,199,228,511,799,200,24,20,78,103,98,277,678,96,21,39,63,96,130,234
751197525,11,75,851,75119,Paris 19e Arrondissement,752631,7511975,Amerique 25,A,0,3,37,27,10,10,79,32,330,23,27,10,10,38,4,9,389,100,39,32,49,56,52,61,154,39,5,7,35,25,14,28,236,61,34,25,14,30,38,33
751197601,11,75,851,75119,Paris 19e Arrondissement,752591,7511976,Combat 1,H,0,1,114,159,73,71,186,226,1645,75,159,73,71,123,40,20,1874,272,50,102,209,328,190,723,780,90,10,52,108,156,64,299,1094,182,39,49,101,172,126,425
751197602,11,75,851,75119,Paris 19e Arrondissement,752591,7511976,Combat 2,H,0,1,290,328,202,142,387,525,3435,200,328,202,141,320,76,52,3900,316,153,174,365,611,634,1647,1862,161,61,84,187,284,260,824,2038,155,92,90,178,327,374,823
751197603,11,75,851,75119,Paris 19e Arrondissement,752591,7511976,Combat 3,H,0,1,130,153,70,80,172,232,1613,92,147,70,80,113,28,42,1834,133,104,97,138,307,247,808,897,70,50,36,76,164,101,400,938,63,54,62,62,143,146,408
751197604,11,75,851,75119,Paris 19e Arrondissement,752581,7511976,Combat 4,H,0,2,132,154,71,87,280,361,1777,85,149,71,87,186,57,65,2109,188,18,79,140,352,319,1012,1051,99,8,35,64,190,154,500,1059,89,10,44,76,162,166,512
751197605,11,75,851,75119,Paris 19e Arrondissement,752581,7511976,Combat 5,H,0,1,106,141,99,56,223,222,1579,67,141,99,56,185,54,54,1732,528,66,54,168,177,187,550,854,264,31,24,85,67,99,284,877,264,35,31,83,110,89,266
751197606,11,75,851,75119,Paris 19e Arrondissement,752581,7511976,Combat 6,H,0,1,126,153,165,88,259,107,1441,115,153,154,83,168,5,19,1621,622,159,42,141,182,156,319,767,270,61,13,75,93,80,175,854,352,98,30,65,89,75,144
751197607,11,75,851,75119,Paris 19e Arrondissement,752581,7511976,Combat 7,H,0,1,126,82,87,42,120,161,1062,97,82,87,42,57,22,8,1258,141,41,76,69,183,176,572,590,68,10,24,32,97,81,277,668,73,30,52,36,86,95,295
751197608,11,75,851,75119,Paris 19e Arrondissement,752571,7511976,Combat 8,H,0,2,81,159,105,59,146,226,1450,69,154,105,57,85,27,36,1676,225,50,82,137,272,239,671,805,116,26,39,83,145,79,317,871,109,25,43,54,126,159,355
751197609,11,75,851,75119,Paris 19e Arrondissement,752561,7511976,Combat 9,H,0,1,91,132,96,71,236,325,2164,55,128,93,71,168,54,36,2467,266,111,132,213,460,324,961,1123,123,50,52,94,182,102,520,1344,143,61,80,120,278,222,441
751197610,11,75,851,75119,Paris 19e Arrondissement,752571,7511976,Combat 10,H,0,2,37,28,33,27,55,54,437,24,27,33,24,42,0,12,495,144,31,35,64,57,37,127,227,66,6,16,33,20,23,62,268,78,25,19,31,37,14,65
751197611,11,75,851,75119,Paris 19e Arrondissement,752571,7511976,Combat 11,H,0,2,177,243,187,160,419,322,2622,140,243,187,160,294,54,65,2951,362,119,131,282,497,356,1203,1434,173,43,70,133,242,133,639,1517,189,75,61,150,254,223,564
751197612,11,75,851,75119,Paris 19e Arrondissement,752561,7511976,Combat 12,H,0,1,105,128,79,59,227,196,1531,79,128,78,59,176,46,48,1683,233,149,125,158,185,223,610,712,107,42,24,86,70,94,291,970,126,108,101,72,115,129,319
751197613,11,75,851,75119,Paris 19e Arrondissement,752561,7511976,Combat 13,H,0,2,84,136,135,109,296,261,1559,77,136,131,104,190,43,39,1850,256,131,77,208,269,211,697,868,119,50,29,105,124,95,347,982,137,80,48,104,146,116,351
751197614,11,75,851,75119,Paris 19e Arrondissement,752511,7511976,Combat 14,H,0,1,105,77,46,37,200,268,1610,83,76,46,37,142,44,34,1857,202,98,137,159,233,271,757,920,87,43,42,87,119,124,419,937,115,55,95,72,114,147,339
751197615,11,75,851,75119,Paris 19e Arrondissement,752511,7511976,Combat 15,H,0,2,137,138,67,34,171,322,1237,77,135,67,34,113,50,21,1546,204,85,86,131,222,268,550,775,114,37,25,80,92,147,280,771,90,48,61,50,130,121,270
751197616,11,75,851,75119,Paris 19e Arrondissement,752511,7511976,Combat 16,H,0,1,56,127,134,86,238,162,1112,47,127,134,79,147,40,32,1300,300,188,52,153,211,132,263,598,128,80,25,68,99,49,149,702,173,108,27,85,111,82,114
751197617,11,75,851,75119,Paris 19e Arrondissement,752561,7511976,Buttes Chaumont,D,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751207701,11,75,851,75120,Paris 20e Arrondissement,752671,7512077,Belleville 1,H,0,2,141,151,86,65,184,220,1649,102,151,86,63,126,19,38,1873,205,56,121,196,263,326,706,918,92,21,46,135,124,148,353,954,113,35,75,61,139,179,353
751207702,11,75,851,75120,Paris 20e Arrondissement,752671,7512077,Belleville 2,H,0,1,128,140,59,52,212,273,1612,101,137,59,47,121,46,38,1896,204,57,82,195,310,294,754,967,115,29,26,112,170,134,381,929,89,28,56,83,140,160,373
751207703,11,75,851,75120,Paris 20e Arrondissement,752661,7512077,Belleville 3,H,0,2,109,188,99,89,284,175,1179,87,188,99,79,170,22,26,1430,289,55,116,171,253,163,383,698,138,30,45,98,125,72,189,732,151,26,70,73,128,91,194
751207704,11,75,851,75120,Paris 20e Arrondissement,752661,7512077,Belleville 4,H,0,2,119,157,145,56,256,196,1652,74,149,137,52,189,24,77,1817,321,68,125,160,294,193,657,803,148,27,46,90,98,85,308,1014,174,40,79,70,195,108,349
751207705,11,75,851,75120,Paris 20e Arrondissement,752651,7512077,Belleville 5,H,0,1,112,122,80,83,157,152,1334,72,119,80,82,84,17,22,1521,406,150,68,200,250,195,252,670,195,41,25,94,107,99,110,851,211,109,44,105,143,96,143
751207706,11,75,851,75120,Paris 20e Arrondissement,752661,7512077,Belleville 6,H,0,1,110,77,51,29,147,302,1344,69,77,51,29,73,46,64,1609,219,102,37,148,240,209,654,754,125,34,11,70,122,96,296,855,95,68,26,79,118,113,358
751207707,11,75,851,75120,Paris 20e Arrondissement,752651,7512077,Belleville 7,H,0,1,124,130,81,53,102,148,1706,73,126,81,53,65,31,47,1813,493,138,105,233,215,198,431,798,245,53,38,111,82,77,192,1015,248,85,67,122,133,121,239
751207708,11,75,851,75120,Paris 20e Arrondissement,752651,7512077,Belleville 8,H,0,2,134,233,203,153,400,219,1916,91,232,199,147,243,44,56,2197,519,50,133,272,271,187,765,1160,245,30,44,140,129,83,491,1037,275,20,89,132,142,104,274
751207709,11,75,851,75120,Paris 20e Arrondissement,752641,7512077,Belleville 9,H,0,1,114,121,94,86,227,137,958,79,115,89,76,112,29,36,1156,447,98,36,142,168,64,200,625,236,59,14,93,81,36,106,531,212,39,23,49,87,28,93
751207710,11,75,851,75120,Paris 20e Arrondissement,752641,7512077,Belleville 10,H,0,2,176,182,137,140,449,276,1998,112,178,137,135,277,42,126,2283,680,49,127,187,341,220,679,1139,348,26,65,80,202,109,308,1144,332,23,62,106,138,111,371
751207711,11,75,851,75120,Paris 20e Arrondissement,752641,7512077,Belleville 11,H,0,2,160,204,177,177,431,385,2443,97,204,177,173,250,41,80,2891,829,142,153,325,454,327,662,1427,425,52,50,166,241,154,338,1465,403,90,103,159,213,173,324
751207712,11,75,851,75120,Paris 20e Arrondissement,752641,7512077,Belleville 12,H,0,1,120,166,89,103,229,269,1707,83,162,89,103,148,39,41,1978,488,51,74,196,279,302,587,962,263,24,42,113,159,117,243,1016,225,27,32,83,120,185,344
751207713,11,75,851,75120,Paris 20e Arrondissement,752671,7512077,Belleville 13,H,0,1,93,161,132,98,331,255,1783,75,154,132,93,170,55,30,2120,507,189,168,290,311,212,442,918,213,85,63,131,160,69,197,1202,294,104,105,160,151,143,245
751207714,11,75,851,75120,Paris 20e Arrondissement,752671,7512077,Belleville 14,H,0,1,107,123,84,71,225,239,1845,72,119,80,71,150,47,66,2045,322,148,94,260,315,217,689,978,178,69,49,159,138,98,289,1067,145,80,45,101,177,119,400
751207801,11,75,851,75120,Paris 20e Arrondissement,752711,7512078,Saint-Fargeau 1,H,0,3,170,331,247,122,313,223,2151,123,325,246,118,174,14,77,2424,668,172,207,374,465,227,311,1203,315,68,92,221,250,95,163,1221,353,104,115,153,215,132,148
751207802,11,75,851,75120,Paris 20e Arrondissement,752721,7512078,Saint-Fargeau 2,H,0,1,155,220,159,88,299,317,2213,98,220,159,81,198,23,29,2586,303,120,102,301,422,461,879,1183,124,55,50,176,178,196,404,1403,179,64,51,125,244,265,475
751207803,11,75,851,75120,Paris 20e Arrondissement,752711,7512078,Saint-Fargeau 3,H,0,1,131,130,121,82,155,103,1186,96,113,121,78,66,12,24,1344,526,186,97,182,175,65,114,575,224,79,43,85,68,26,49,769,302,107,54,97,107,38,65
751207804,11,75,851,75120,Paris 20e Arrondissement,752711,7512078,Saint-Fargeau 4,H,0,1,77,157,112,82,149,70,1252,55,157,112,72,85,15,26,1355,359,149,85,233,233,141,154,504,131,49,21,95,90,54,64,850,228,100,64,137,143,88,90
751207805,11,75,851,75120,Paris 20e Arrondissement,752721,7512078,Saint-Fargeau 5,H,0,1,167,155,109,61,221,284,2079,137,147,107,59,144,31,37,2375,268,137,126,253,416,341,834,1081,118,44,69,109,173,129,440,1294,151,93,57,144,243,212,394
751207806,11,75,851,75120,Paris 20e Arrondissement,752721,7512078,Saint-Fargeau 6,H,0,2,172,244,184,74,355,413,2444,131,244,184,74,203,69,65,2874,382,101,115,308,496,436,1036,1317,148,25,46,154,235,212,497,1557,235,76,68,153,261,224,539
751207807,11,75,851,75120,Paris 20e Arrondissement,752691,7512078,Saint-Fargeau 7,H,0,2,144,158,118,92,245,286,2019,99,154,115,92,137,20,55,2338,293,164,103,239,409,327,803,1068,131,46,41,138,175,149,387,1270,162,118,62,101,234,178,416
751207808,11,75,851,75120,Paris 20e Arrondissement,752691,7512078,Saint-Fargeau 8,H,0,2,191,222,141,149,365,284,2449,126,219,140,142,227,31,59,2789,325,118,175,336,462,453,920,1237,159,35,66,169,200,190,418,1551,166,83,109,166,262,263,502
751207809,11,75,851,75120,Paris 20e Arrondissement,752701,7512078,Saint-Fargeau 9,H,0,2,242,278,228,157,336,256,2701,178,278,228,155,201,22,54,3019,278,131,195,276,545,425,1168,1447,125,59,92,156,241,150,625,1572,154,72,103,120,304,275,543
751207810,11,75,851,75120,Paris 20e Arrondissement,752701,7512078,Saint-Fargeau 10,H,0,1,86,119,65,94,248,212,1254,65,119,59,94,152,44,44,1473,306,146,87,186,262,197,291,697,117,52,37,113,146,88,143,777,189,94,50,72,116,109,148
751207811,11,75,851,75120,Paris 20e Arrondissement,752701,7512078,Saint-Fargeau 11,H,0,1,90,130,54,40,101,140,1246,49,117,49,40,62,16,21,1388,170,90,93,193,215,226,400,598,72,38,29,83,93,75,209,789,98,52,64,110,122,151,191
751207812,11,75,851,75120,Paris 20e Arrondissement,752691,7512078,Saint-Fargeau 12,H,0,2,97,80,60,47,234,106,1275,56,80,60,47,135,12,17,1450,247,105,108,231,257,199,304,645,96,25,51,127,123,79,144,805,151,80,57,104,134,121,160
751207813,11,75,851,75120,Paris 20e Arrondissement,752691,7512078,Saint-Fargeau 13,H,0,1,105,153,110,54,240,144,1607,82,153,105,54,154,12,51,1775,398,229,88,264,335,207,254,741,171,83,29,133,138,80,107,1034,227,146,59,132,197,127,147
751207814,11,75,851,75120,Paris 20e Arrondissement,752681,7512078,Saint-Fargeau 14,H,0,2,94,102,38,58,203,212,1501,79,102,38,58,101,40,43,1731,272,155,84,204,304,212,499,825,137,67,31,105,144,113,226,906,135,87,53,99,160,99,273
751207815,11,75,851,75120,Paris 20e Arrondissement,752681,7512078,Saint-Fargeau 15,H,0,1,158,149,107,95,301,246,2082,115,140,107,90,189,38,43,2364,479,100,121,203,360,345,756,1203,314,43,31,102,147,166,400,1162,165,57,90,101,214,180,356
751207816,11,75,851,75120,Paris 20e Arrondissement,752681,7512078,Saint-Fargeau 16,H,0,2,148,148,152,120,306,223,2451,99,148,152,116,191,42,42,2708,441,156,108,311,392,431,870,1210,191,61,41,167,162,187,402,1498,251,95,67,143,230,244,468
751207901,11,75,851,75120,Paris 20e Arrondissement,752771,7512079,Pere Lachaise 1,H,0,2,138,168,149,127,393,452,2276,87,168,149,127,237,51,33,2800,288,130,171,276,385,489,1061,1231,144,36,68,141,181,186,476,1569,143,94,103,135,204,303,585
751207902,11,75,851,75120,Paris 20e Arrondissement,752771,7512079,Pere Lachaise 2,H,0,1,127,123,53,62,344,210,1449,99,123,53,61,238,45,51,1670,154,43,72,170,250,217,763,825,101,8,34,86,129,91,377,845,53,35,38,85,121,127,386
751207903,11,75,851,75120,Paris 20e Arrondissement,752771,7512079,Pere Lachaise 3,H,0,1,61,89,62,32,199,249,1530,43,89,59,32,119,31,35,1793,123,88,135,208,259,281,699,837,68,43,35,85,98,136,372,956,55,45,100,123,162,144,328
751207904,11,75,851,75120,Paris 20e Arrondissement,752761,7512079,Pere Lachaise 4,H,0,1,148,111,60,68,167,272,1724,85,111,60,68,109,55,43,1956,168,92,97,150,243,348,857,891,96,47,38,72,76,170,391,1065,71,45,59,78,167,178,466
751207905,11,75,851,75120,Paris 20e Arrondissement,752761,7512079,Pere Lachaise 5,H,0,1,242,237,214,133,419,540,3365,164,233,214,132,299,74,48,3905,300,184,174,412,645,630,1559,1954,161,82,73,228,339,306,766,1951,139,103,100,184,306,324,794
751207906,11,75,851,75120,Paris 20e Arrondissement,752751,7512079,Pere Lachaise 6,H,0,2,148,144,111,91,266,221,1419,111,139,111,86,163,38,21,1689,355,78,43,141,228,384,459,708,155,37,24,54,101,112,224,982,200,41,19,87,127,272,235
